feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target
185950500000.0,0.0,0.0,0.0,0.0,11584956000000.0,0.0,0.0,544044350000.0,2285705400000.0,0.0,0.0,0.0,3050436800000.0,3217114500000.0,0.0,6434622000000.0,2655593700000.0,2332056600000.0,0.0,1
200565560000.0,0.0,0.0,0.0,0.0,12296935000000.0,0.0,0.0,580079900000.0,2403431000000.0,0.0,0.0,0.0,3230583200000.0,3412369000000.0,0.0,6834217300000.0,2802895000000.0,2467111600000.0,0.0,1
206019200000.0,0.0,0.0,0.0,0.0,16579957000000.0,0.0,0.0,745887000000.0,3044370000000.0,0.0,0.0,0.0,4385876500000.0,4570047000000.0,0.0,9235796000000.0,3696982000000.0,3299813400000.0,0.0,3
175085490000.0,0.0,0.0,0.0,0.0,11537387000000.0,0.0,0.0,528003530000.0,2258822500000.0,0.0,0.0,0.0,3047343300000.0,3195419200000.0,0.0,6403037000000.0,2641542300000.0,2327061000000.0,0.0,5
202083100000.0,0.0,0.0,0.0,0.0,12002303000000.0,0.0,0.0,583867000000.0,2387717400000.0,0.0,0.0,0.0,3148628400000.0,3345226400000.0,0.0,6678197000000.0,2753722000000.0,2406249400000.0,0.0,2
182922670000.0,0.0,0.0,0.0,0.0,10282349000000.0,0.0,0.0,517183140000.0,2123941000000.0,0.0,0.0,0.0,2698212800000.0,2884636800000.0,0.0,5721215700000.0,2397567000000.0,2070319500000.0,0.0,5
216380770000.0,0.0,0.0,0.0,0.0,14281955000000.0,0.0,0.0,646846300000.0,2690147200000.0,0.0,0.0,0.0,3756317200000.0,3936143300000.0,0.0,7933082500000.0,3208088000000.0,2857298600000.0,0.0,5
186432720000.0,0.0,0.0,0.0,0.0,11765238000000.0,0.0,0.0,548375000000.0,2307523600000.0,0.0,0.0,0.0,3098817900000.0,3263232000000.0,0.0,6533675500000.0,2690674600000.0,2367676000000.0,0.0,1
182670000000.0,0.0,0.0,0.0,0.0,9855148000000.0,0.0,0.0,511674000000.0,2071689700000.0,0.0,0.0,0.0,2582234300000.0,2777842000000.0,0.0,5489771400000.0,2311737800000.0,1981401300000.0,0.0,3
213314270000.0,0.0,0.0,0.0,0.0,13360770000000.0,0.0,0.0,634140800000.0,2590762900000.0,0.0,0.0,0.0,3507636700000.0,3707758400000.0,0.0,7433493700000.0,3033863800000.0,2671489000000.0,0.0,3
189804740000.0,0.0,0.0,0.0,0.0,11598188000000.0,0.0,0.0,550176300000.0,2294472200000.0,0.0,0.0,0.0,3050286000000.0,3224045600000.0,0.0,6444355700000.0,2659395000000.0,2332499400000.0,0.0,1
177271370000.0,0.0,0.0,0.0,0.0,10395667000000.0,0.0,0.0,508792300000.0,2121121100000.0,0.0,0.0,0.0,2734310800000.0,2906476000000.0,0.0,5778951000000.0,2415401000000.0,2096341700000.0,0.0,0
218599160000.0,0.0,0.0,0.0,0.0,14462824000000.0,0.0,0.0,675846360000.0,2748269500000.0,0.0,0.0,0.0,3801131300000.0,4003264000000.0,0.0,8048386000000.0,3258234200000.0,2883968600000.0,0.0,2
183674470000.0,0.0,0.0,0.0,0.0,9928436000000.0,0.0,0.0,515438770000.0,2082220500000.0,0.0,0.0,0.0,2600924000000.0,2798076800000.0,0.0,5531735400000.0,2326145300000.0,1994655700000.0,0.0,0
197983110000.0,0.0,0.0,0.0,0.0,12540966000000.0,0.0,0.0,611189700000.0,2465869900000.0,0.0,0.0,0.0,3295089300000.0,3495840200000.0,0.0,6987733500000.0,2865282400000.0,2505474000000.0,0.0,1
215720950000.0,0.0,0.0,0.0,0.0,14198294000000.0,0.0,0.0,669922600000.0,2719063200000.0,0.0,0.0,0.0,3731904300000.0,3936337500000.0,0.0,7903638500000.0,3209281700000.0,2832428700000.0,0.0,1
186626240000.0,0.0,0.0,0.0,0.0,11150151000000.0,0.0,0.0,536984800000.0,2233079700000.0,0.0,0.0,0.0,2931167900000.0,3107131200000.0,0.0,6197318500000.0,2569141700000.0,2243807200000.0,0.0,0
181033040000.0,0.0,0.0,0.0,0.0,10404669000000.0,0.0,0.0,515463020000.0,2133803400000.0,0.0,0.0,0.0,2733584000000.0,2913275500000.0,0.0,5786369000000.0,2420759300000.0,2096552200000.0,0.0,1
185830310000.0,0.0,0.0,0.0,0.0,11240188000000.0,0.0,0.0,537262820000.0,2241452300000.0,0.0,0.0,0.0,2956342300000.0,3129013400000.0,0.0,6245994000000.0,2586187000000.0,2262325500000.0,0.0,6
191069130000.0,0.0,0.0,0.0,0.0,11577508000000.0,0.0,0.0,551851300000.0,2294936200000.0,0.0,0.0,0.0,3043459900000.0,3220122400000.0,0.0,6433956000000.0,2655962300000.0,2327587600000.0,0.0,5
211523630000.0,0.0,0.0,0.0,0.0,13193127000000.0,0.0,0.0,631008850000.0,2569027700000.0,0.0,0.0,0.0,3463175200000.0,3665723000000.0,0.0,7342499000000.0,3000687000000.0,2637087400000.0,0.0,0
184055230000.0,0.0,0.0,0.0,0.0,9977083000000.0,0.0,0.0,517719750000.0,2086036600000.0,0.0,0.0,0.0,2613129800000.0,2811107000000.0,0.0,5560268000000.0,2333933000000.0,2002744900000.0,0.0,0
200005220000.0,0.0,0.0,0.0,0.0,12909478000000.0,0.0,0.0,623973200000.0,2519070700000.0,0.0,0.0,0.0,3393227000000.0,3593542600000.0,0.0,7192197500000.0,2940749500000.0,2577782000000.0,0.0,0
227282350000.0,0.0,0.0,0.0,0.0,17583960000000.0,0.0,0.0,787111700000.0,3214581700000.0,0.0,0.0,0.0,4642965600000.0,4839943000000.0,0.0,9788465000000.0,3910017000000.0,3497451300000.0,0.0,0
184670160000.0,0.0,0.0,0.0,0.0,10298974000000.0,0.0,0.0,520549860000.0,2130261600000.0,0.0,0.0,0.0,2701048000000.0,2890833600000.0,0.0,5731820500000.0,2401782000000.0,2072554200000.0,0.0,0
186763350000.0,0.0,0.0,0.0,0.0,13678303000000.0,0.0,0.0,641149400000.0,2600255400000.0,0.0,0.0,0.0,3611049600000.0,3793150000000.0,0.0,7624065000000.0,3089618200000.0,2727716000000.0,0.0,2
199288720000.0,0.0,0.0,0.0,0.0,11550800000000.0,0.0,0.0,570505200000.0,2321643000000.0,0.0,0.0,0.0,3027761400000.0,3227093300000.0,0.0,6429835500000.0,2659960500000.0,2315389500000.0,0.0,6
194641950000.0,0.0,0.0,0.0,0.0,11919080000000.0,0.0,0.0,588973000000.0,2374044200000.0,0.0,0.0,0.0,3129463300000.0,3330259300000.0,0.0,6642277000000.0,2736620800000.0,2383180200000.0,0.0,0
201640870000.0,0.0,0.0,0.0,0.0,11873286000000.0,0.0,0.0,581883100000.0,2372129800000.0,0.0,0.0,0.0,3113670000000.0,3313034000000.0,0.0,6608396500000.0,2728276800000.0,2379672700000.0,0.0,3
224221950000.0,0.0,0.0,0.0,0.0,21424067000000.0,0.0,0.0,915039000000.0,3768698500000.0,0.0,0.0,0.0,5687439000000.0,5863891000000.0,0.0,11930027000000.0,4709005400000.0,4258238800000.0,0.0,0
185530420000.0,0.0,0.0,0.0,0.0,10486192000000.0,0.0,0.0,524745400000.0,2153785200000.0,0.0,0.0,0.0,2751188700000.0,2938819300000.0,0.0,5834432000000.0,2438907000000.0,2110092200000.0,0.0,4
177052810000.0,0.0,0.0,0.0,0.0,9900290000000.0,0.0,0.0,499944230000.0,2060710300000.0,0.0,0.0,0.0,2599659200000.0,2780697700000.0,0.0,5508214300000.0,2316958700000.0,1996233000000.0,0.0,4
222474760000.0,0.0,0.0,0.0,0.0,19206700000000.0,0.0,0.0,838863900000.0,3440450700000.0,0.0,0.0,0.0,5086853000000.0,5271255500000.0,0.0,10694471000000.0,4244583200000.0,3818436400000.0,0.0,0
227738090000.0,0.0,0.0,0.0,0.0,16195268000000.0,0.0,0.0,738783600000.0,3012497000000.0,0.0,0.0,0.0,4265080800000.0,4467792000000.0,0.0,9012019000000.0,3621173600000.0,3224775200000.0,0.0,3
177970640000.0,0.0,0.0,0.0,0.0,10650391000000.0,0.0,0.0,514362870000.0,2153606200000.0,0.0,0.0,0.0,2803055500000.0,2971821700000.0,0.0,5918732000000.0,2466293500000.0,2147494100000.0,0.0,4
179244800000.0,0.0,0.0,0.0,0.0,9979079000000.0,0.0,0.0,505501160000.0,2077463400000.0,0.0,0.0,0.0,2619142600000.0,2803520500000.0,0.0,5552882600000.0,2334816200000.0,2011063800000.0,0.0,1
201195030000.0,0.0,0.0,0.0,0.0,15767666000000.0,0.0,0.0,718135950000.0,2926253400000.0,0.0,0.0,0.0,4169130600000.0,4354270600000.0,0.0,8785293000000.0,3530032400000.0,3140171300000.0,0.0,3
184555370000.0,0.0,0.0,0.0,0.0,10825719000000.0,0.0,0.0,527669900000.0,2187790300000.0,0.0,0.0,0.0,2844508300000.0,3022444600000.0,0.0,6018609000000.0,2503116800000.0,2179131500000.0,0.0,2
206156040000.0,0.0,0.0,0.0,0.0,16033606000000.0,0.0,0.0,727748800000.0,2965802800000.0,0.0,0.0,0.0,4237292200000.0,4424443400000.0,0.0,8931360000000.0,3583758000000.0,3191905000000.0,0.0,3
189933130000.0,0.0,0.0,0.0,0.0,10602178000000.0,0.0,0.0,534182950000.0,2173878100000.0,0.0,0.0,0.0,2777935500000.0,2972713000000.0,0.0,5902270700000.0,2461401000000.0,2129237600000.0,0.0,0
190838110000.0,0.0,0.0,0.0,0.0,10696120000000.0,0.0,0.0,539384020000.0,2194836300000.0,0.0,0.0,0.0,2803151400000.0,2999651400000.0,0.0,5954921000000.0,2484470300000.0,2148253700000.0,0.0,4
197680000000.0,0.0,0.0,0.0,0.0,11522139000000.0,0.0,0.0,573247500000.0,2322040000000.0,0.0,0.0,0.0,3020647800000.0,3222947200000.0,0.0,6417488000000.0,2656477600000.0,2308075200000.0,0.0,1
220733210000.0,0.0,0.0,0.0,0.0,14297837000000.0,0.0,0.0,661465500000.0,2716955600000.0,0.0,0.0,0.0,3756102500000.0,3951310400000.0,0.0,7949825000000.0,3220632500000.0,2856390500000.0,0.0,4
178638720000.0,0.0,0.0,0.0,0.0,10462280000000.0,0.0,0.0,511909920000.0,2130926500000.0,0.0,0.0,0.0,2751023500000.0,2924406000000.0,0.0,5816116600000.0,2428521000000.0,2108941500000.0,0.0,5
193022820000.0,0.0,0.0,0.0,0.0,11052952000000.0,0.0,0.0,546568930000.0,2236411300000.0,0.0,0.0,0.0,2898257000000.0,3089732700000.0,0.0,6149963000000.0,2553068400000.0,2219558000000.0,0.0,1
214065320000.0,0.0,0.0,0.0,0.0,13569074000000.0,0.0,0.0,645140700000.0,2622993000000.0,0.0,0.0,0.0,3562801500000.0,3766076800000.0,0.0,7551718000000.0,3077102400000.0,2709870300000.0,0.0,6
214611620000.0,0.0,0.0,0.0,0.0,13647222000000.0,0.0,0.0,646388500000.0,2634743500000.0,0.0,0.0,0.0,3583968000000.0,3785749200000.0,0.0,7593865500000.0,3093695300000.0,2726472500000.0,0.0,3
206421260000.0,0.0,0.0,0.0,0.0,12489141000000.0,0.0,0.0,602346400000.0,2452452000000.0,0.0,0.0,0.0,3275589000000.0,3474768500000.0,0.0,6950679000000.0,2848962000000.0,2498269800000.0,0.0,2
197275580000.0,0.0,0.0,0.0,0.0,11599258000000.0,0.0,0.0,565446700000.0,2321949000000.0,0.0,0.0,0.0,3043791500000.0,3235136000000.0,0.0,6452050700000.0,2668730800000.0,2328682800000.0,0.0,2
183330300000.0,0.0,0.0,0.0,0.0,10169526000000.0,0.0,0.0,515528520000.0,2108469800000.0,0.0,0.0,0.0,2666818400000.0,2855909000000.0,0.0,5659998300000.0,2373704000000.0,2046622300000.0,0.0,1
179483280000.0,0.0,0.0,0.0,0.0,10702310000000.0,0.0,0.0,518131060000.0,2167829200000.0,0.0,0.0,0.0,2816475700000.0,2987429500000.0,0.0,5948028500000.0,2479923700000.0,2158060600000.0,0.0,2
182523630000.0,0.0,0.0,0.0,0.0,10362009000000.0,0.0,0.0,517474520000.0,2131835700000.0,0.0,0.0,0.0,2720330700000.0,2904119800000.0,0.0,5764261300000.0,2412836300000.0,2086813800000.0,0.0,3
184394810000.0,0.0,0.0,0.0,0.0,10518291000000.0,0.0,0.0,522738040000.0,2153011500000.0,0.0,0.0,0.0,2760987000000.0,2945145600000.0,0.0,5850813000000.0,2443647600000.0,2117185200000.0,0.0,3
190283090000.0,0.0,0.0,0.0,0.0,10922423000000.0,0.0,0.0,541057800000.0,2221166000000.0,0.0,0.0,0.0,2865843700000.0,3055308200000.0,0.0,6076525700000.0,2529724700000.0,2195981100000.0,0.0,1
184864930000.0,0.0,0.0,0.0,0.0,10330837000000.0,0.0,0.0,521357070000.0,2134647600000.0,0.0,0.0,0.0,2709588500000.0,2899090600000.0,0.0,5749301300000.0,2408289400000.0,2078977400000.0,0.0,4
212035860000.0,0.0,0.0,0.0,0.0,13190457000000.0,0.0,0.0,629484360000.0,2565870200000.0,0.0,0.0,0.0,3462110400000.0,3663613400000.0,0.0,7340054500000.0,2998573000000.0,2636853300000.0,0.0,4
185505220000.0,0.0,0.0,0.0,0.0,10441667000000.0,0.0,0.0,523280420000.0,2145287100000.0,0.0,0.0,0.0,2738813700000.0,2926744400000.0,0.0,5809987600000.0,2428375700000.0,2100701700000.0,0.0,1
208451170000.0,0.0,0.0,0.0,0.0,12725251000000.0,0.0,0.0,608479940000.0,2493282800000.0,0.0,0.0,0.0,3339780600000.0,3536397500000.0,0.0,7078733700000.0,2901809000000.0,2548476400000.0,0.0,1
228609790000.0,0.0,0.0,0.0,0.0,16169113000000.0,0.0,0.0,734646570000.0,2998631100000.0,0.0,0.0,0.0,4256880700000.0,4457403000000.0,0.0,8995652000000.0,3610073000000.0,3219112600000.0,0.0,0
173332920000.0,0.0,0.0,0.0,0.0,8958989000000.0,0.0,0.0,479482580000.0,1932515300000.0,0.0,0.0,0.0,2347109400000.0,2539208300000.0,0.0,4994163500000.0,2123847700000.0,1803786300000.0,0.0,2
201579270000.0,0.0,0.0,0.0,0.0,12425328000000.0,0.0,0.0,585043200000.0,2427109500000.0,0.0,0.0,0.0,3265245500000.0,3447328900000.0,0.0,6905159000000.0,2832065400000.0,2493364000000.0,0.0,4
188879630000.0,0.0,0.0,0.0,0.0,10865347000000.0,0.0,0.0,536004530000.0,2204384000000.0,0.0,0.0,0.0,2851246700000.0,3037546400000.0,0.0,6043707400000.0,2514103800000.0,2184614200000.0,0.0,3
185440010000.0,0.0,0.0,0.0,0.0,10217991000000.0,0.0,0.0,520945170000.0,2121578600000.0,0.0,0.0,0.0,2678229600000.0,2871529600000.0,0.0,5688724000000.0,2385386700000.0,2054788000000.0,0.0,5
196723700000.0,0.0,0.0,0.0,0.0,12056323000000.0,0.0,0.0,593916500000.0,2395389600000.0,0.0,0.0,0.0,3165036700000.0,3366698600000.0,0.0,6717857000000.0,2765145200000.0,2410366400000.0,0.0,0
205404470000.0,0.0,0.0,0.0,0.0,14793358000000.0,0.0,0.0,686637500000.0,2786292000000.0,0.0,0.0,0.0,3900304500000.0,4093780200000.0,0.0,8240033000000.0,3326495700000.0,2947124300000.0,0.0,0
234023710000.0,0.0,0.0,0.0,0.0,18587030000000.0,0.0,0.0,820242100000.0,3357476400000.0,0.0,0.0,0.0,4909257000000.0,5104958700000.0,0.0,10344415000000.0,4114729000000.0,3695123400000.0,0.0,4
208221080000.0,0.0,0.0,0.0,0.0,14345453000000.0,0.0,0.0,675392600000.0,2735532100000.0,0.0,0.0,0.0,3777112000000.0,3977445600000.0,0.0,7990325300000.0,3239931500000.0,2860113000000.0,0.0,0
224247120000.0,0.0,0.0,0.0,0.0,21469100000000.0,0.0,0.0,916597600000.0,3775366000000.0,0.0,0.0,0.0,5699646500000.0,5875936000000.0,0.0,11955121000000.0,4718434000000.0,4267176000000.0,0.0,0
208795370000.0,0.0,0.0,0.0,0.0,15732268000000.0,0.0,0.0,718658300000.0,2924823400000.0,0.0,0.0,0.0,4153164400000.0,4344164600000.0,0.0,8762330400000.0,3521512700000.0,3132240400000.0,0.0,3
186115650000.0,0.0,0.0,0.0,0.0,10618824000000.0,0.0,0.0,528232320000.0,2172832700000.0,0.0,0.0,0.0,2786984500000.0,2973410500000.0,0.0,5907285000000.0,2466443700000.0,2136915800000.0,0.0,3
212569260000.0,0.0,0.0,0.0,0.0,13322977000000.0,0.0,0.0,635382860000.0,2587309000000.0,0.0,0.0,0.0,3497560600000.0,3699962300000.0,0.0,7414354500000.0,3026907300000.0,2662502000000.0,0.0,1
187071230000.0,0.0,0.0,0.0,0.0,10687590000000.0,0.0,0.0,531243430000.0,2184585200000.0,0.0,0.0,0.0,2804931000000.0,2992136800000.0,0.0,5945620000000.0,2481232300000.0,2150442600000.0,0.0,3
212236730000.0,0.0,0.0,0.0,0.0,14299324000000.0,0.0,0.0,674009500000.0,2731678600000.0,0.0,0.0,0.0,3761668400000.0,3964513800000.0,0.0,7962354500000.0,3230398200000.0,2851342600000.0,0.0,2
207183970000.0,0.0,0.0,0.0,0.0,12640977000000.0,0.0,0.0,603732100000.0,2478385400000.0,0.0,0.0,0.0,3318093000000.0,3512661700000.0,0.0,7030759000000.0,2883697200000.0,2532708700000.0,0.0,5
221026420000.0,0.0,0.0,0.0,0.0,14311021000000.0,0.0,0.0,666090400000.0,2726226000000.0,0.0,0.0,0.0,3759362800000.0,3958551600000.0,0.0,7959290000000.0,3226704300000.0,2857844000000.0,0.0,4
176137340000.0,0.0,0.0,0.0,0.0,9258305000000.0,0.0,0.0,488671640000.0,1979409500000.0,0.0,0.0,0.0,2426380200000.0,2618076200000.0,0.0,5158267000000.0,2187423000000.0,1864487300000.0,0.0,0
193099300000.0,0.0,0.0,0.0,0.0,10925387000000.0,0.0,0.0,548317600000.0,2229951000000.0,0.0,0.0,0.0,2863260800000.0,3061176600000.0,0.0,6082685600000.0,2532089000000.0,2192968900000.0,0.0,0
226522660000.0,0.0,0.0,0.0,0.0,15584678000000.0,0.0,0.0,715797230000.0,2918583400000.0,0.0,0.0,0.0,4100230200000.0,4303011200000.0,0.0,8671142000000.0,3492111000000.0,3104949400000.0,0.0,4
209615620000.0,0.0,0.0,0.0,0.0,12899668000000.0,0.0,0.0,616712240000.0,2514188200000.0,0.0,0.0,0.0,3384627000000.0,3583751700000.0,0.0,7177934700000.0,2934146300000.0,2579271300000.0,0.0,4
190512070000.0,0.0,0.0,0.0,0.0,10635582000000.0,0.0,0.0,537132730000.0,2180405000000.0,0.0,0.0,0.0,2786245500000.0,2982916000000.0,0.0,5922017000000.0,2468569000000.0,2134679900000.0,0.0,6
220479390000.0,0.0,0.0,0.0,0.0,18589038000000.0,0.0,0.0,817338060000.0,3348380300000.0,0.0,0.0,0.0,4920751700000.0,5106294000000.0,0.0,10350677000000.0,4115496400000.0,3696026700000.0,0.0,6
190497650000.0,0.0,0.0,0.0,0.0,10861048000000.0,0.0,0.0,539265900000.0,2210113800000.0,0.0,0.0,0.0,2848702000000.0,3038899600000.0,0.0,6042931000000.0,2515419300000.0,2182959700000.0,0.0,3
233008300000.0,0.0,0.0,0.0,0.0,17972077000000.0,0.0,0.0,798666260000.0,3265548000000.0,0.0,0.0,0.0,4742917400000.0,4940171000000.0,0.0,10001270000000.0,3985682700000.0,3573456800000.0,0.0,0
186141340000.0,0.0,0.0,0.0,0.0,10725195000000.0,0.0,0.0,529650650000.0,2185119100000.0,0.0,0.0,0.0,2816105000000.0,3000082600000.0,0.0,5965133000000.0,2487260000000.0,2158572000000.0,0.0,4
192731970000.0,0.0,0.0,0.0,0.0,11416692000000.0,0.0,0.0,553114900000.0,2286735300000.0,0.0,0.0,0.0,2998706400000.0,3182879600000.0,0.0,6347725700000.0,2629085200000.0,2295055000000.0,0.0,5
185924910000.0,0.0,0.0,0.0,0.0,10179377000000.0,0.0,0.0,521905200000.0,2118141100000.0,0.0,0.0,0.0,2667235200000.0,2862961700000.0,0.0,5668784300000.0,2377742000000.0,2045786300000.0,0.0,2
183941960000.0,0.0,0.0,0.0,0.0,10361789000000.0,0.0,0.0,520315400000.0,2135999500000.0,0.0,0.0,0.0,2718849600000.0,2905895600000.0,0.0,5765398000000.0,2413884900000.0,2085813600000.0,0.0,2
207860960000.0,0.0,0.0,0.0,0.0,17767610000000.0,0.0,0.0,786579100000.0,3219356400000.0,0.0,0.0,0.0,4707602400000.0,4887255400000.0,0.0,9897111000000.0,3944458700000.0,3534523000000.0,0.0,3
181992980000.0,0.0,0.0,0.0,0.0,10602527000000.0,0.0,0.0,520203240000.0,2159763500000.0,0.0,0.0,0.0,2786693700000.0,2964274000000.0,0.0,5894978000000.0,2460407300000.0,2136247400000.0,0.0,5
200805480000.0,0.0,0.0,0.0,0.0,11954582000000.0,0.0,0.0,578699130000.0,2374960700000.0,0.0,0.0,0.0,3137084000000.0,3329806300000.0,0.0,6649574600000.0,2741732000000.0,2398031700000.0,0.0,4
209779650000.0,0.0,0.0,0.0,0.0,15416244000000.0,0.0,0.0,710651350000.0,2888336700000.0,0.0,0.0,0.0,4067052500000.0,4262280000000.0,0.0,8586747000000.0,3460398300000.0,3070655500000.0,0.0,2
188741880000.0,0.0,0.0,0.0,0.0,11270093000000.0,0.0,0.0,542438420000.0,2251259600000.0,0.0,0.0,0.0,2961701300000.0,3139502900000.0,0.0,6264319000000.0,2593254800000.0,2266577000000.0,0.0,1
199164790000.0,0.0,0.0,0.0,0.0,13160044000000.0,0.0,0.0,632703900000.0,2553725000000.0,0.0,0.0,0.0,3461672600000.0,3660516400000.0,0.0,7332719000000.0,2992003000000.0,2626604000000.0,0.0,4
190540050000.0,0.0,0.0,0.0,0.0,10721868000000.0,0.0,0.0,539171620000.0,2198204600000.0,0.0,0.0,0.0,2810542600000.0,3005697200000.0,0.0,5968419000000.0,2490115300000.0,2154298200000.0,0.0,4
213513760000.0,0.0,0.0,0.0,0.0,16832031000000.0,0.0,0.0,758080000000.0,3094029000000.0,0.0,0.0,0.0,4449336000000.0,4639373000000.0,0.0,9374655000000.0,3753236800000.0,3349756500000.0,0.0,0
176390240000.0,0.0,0.0,0.0,0.0,10540355000000.0,0.0,0.0,509875030000.0,2135380900000.0,0.0,0.0,0.0,2774295600000.0,2942109200000.0,0.0,5857668500000.0,2442902600000.0,2125727500000.0,0.0,2
180504720000.0,0.0,0.0,0.0,0.0,10048630000000.0,0.0,0.0,509085650000.0,2089583100000.0,0.0,0.0,0.0,2636868000000.0,2822735000000.0,0.0,5591865000000.0,2349647000000.0,2024355000000.0,0.0,2
211151780000.0,0.0,0.0,0.0,0.0,13067212000000.0,0.0,0.0,620764660000.0,2544451700000.0,0.0,0.0,0.0,3430396200000.0,3627375700000.0,0.0,7268513000000.0,2972492200000.0,2615578500000.0,0.0,5
221703010000.0,0.0,0.0,0.0,0.0,14721071000000.0,0.0,0.0,682397400000.0,2782704200000.0,0.0,0.0,0.0,3869097900000.0,4069569000000.0,0.0,8189666000000.0,3309320500000.0,2935473300000.0,0.0,2
186099920000.0,0.0,0.0,0.0,0.0,10692135000000.0,0.0,0.0,529283900000.0,2181813200000.0,0.0,0.0,0.0,2807129400000.0,2991911300000.0,0.0,5947160300000.0,2481101200000.0,2151936300000.0,0.0,5
230463340000.0,0.0,0.0,0.0,0.0,32073459000000.0,0.0,0.0,1315204800000.0,5467850400000.0,0.0,0.0,0.0,8577911000000.0,8747299000000.0,0.0,17871269000000.0,7005510600000.0,6371835000000.0,0.0,0
183308350000.0,0.0,0.0,0.0,0.0,10060353000000.0,0.0,0.0,514702080000.0,2098373100000.0,0.0,0.0,0.0,2637524400000.0,2829326500000.0,0.0,5600792500000.0,2353506500000.0,2024350800000.0,0.0,3
180502230000.0,0.0,0.0,0.0,0.0,10613766000000.0,0.0,0.0,517557300000.0,2154008200000.0,0.0,0.0,0.0,2790646300000.0,2964790000000.0,0.0,5900092300000.0,2459768200000.0,2138742800000.0,0.0,0
192658110000.0,0.0,0.0,0.0,0.0,10906174000000.0,0.0,0.0,545169600000.0,2221870700000.0,0.0,0.0,0.0,2858475800000.0,3053882000000.0,0.0,6070710000000.0,2525791000000.0,2189737900000.0,0.0,3
195181050000.0,0.0,0.0,0.0,0.0,11172058000000.0,0.0,0.0,557392800000.0,2268170300000.0,0.0,0.0,0.0,2928455500000.0,3127066500000.0,0.0,6219623300000.0,2583922200000.0,2241733300000.0,0.0,2
187218100000.0,0.0,0.0,0.0,0.0,10673763000000.0,0.0,0.0,530993400000.0,2182116000000.0,0.0,0.0,0.0,2800929700000.0,2988492200000.0,0.0,5938118400000.0,2477936600000.0,2147413300000.0,0.0,3
186577780000.0,0.0,0.0,0.0,0.0,10426930000000.0,0.0,0.0,526463830000.0,2152118100000.0,0.0,0.0,0.0,2734198600000.0,2925857900000.0,0.0,5803413000000.0,2429163000000.0,2097505000000.0,0.0,4
180047700000.0,0.0,0.0,0.0,0.0,10318395000000.0,0.0,0.0,512431200000.0,2121492900000.0,0.0,0.0,0.0,2711053100000.0,2890490000000.0,0.0,5738585400000.0,2403385000000.0,2079686000000.0,0.0,4
179149960000.0,0.0,0.0,0.0,0.0,9786859000000.0,0.0,0.0,502334900000.0,2053890200000.0,0.0,0.0,0.0,2567164000000.0,2754993200000.0,0.0,5447967300000.0,2296269200000.0,1971628500000.0,0.0,2
191623230000.0,0.0,0.0,0.0,0.0,11145077000000.0,0.0,0.0,546753300000.0,2251508200000.0,0.0,0.0,0.0,2925575300000.0,3113004000000.0,0.0,6198779000000.0,2574787000000.0,2240583300000.0,0.0,4
207425860000.0,0.0,0.0,0.0,0.0,14492927000000.0,0.0,0.0,680094860000.0,2755759400000.0,0.0,0.0,0.0,3817814600000.0,4016775400000.0,0.0,8072920600000.0,3270216500000.0,2889023800000.0,0.0,0
179788680000.0,0.0,0.0,0.0,0.0,10063947000000.0,0.0,0.0,507901480000.0,2089946800000.0,0.0,0.0,0.0,2641892200000.0,2825781200000.0,0.0,5599574000000.0,2352529000000.0,2028145600000.0,0.0,4
180534150000.0,0.0,0.0,0.0,0.0,11305746000000.0,0.0,0.0,530628770000.0,2240629000000.0,0.0,0.0,0.0,2979417300000.0,3141088000000.0,0.0,6278730500000.0,2598110800000.0,2278580300000.0,0.0,5
178208340000.0,0.0,0.0,0.0,0.0,9622920000000.0,0.0,0.0,497621570000.0,2029102000000.0,0.0,0.0,0.0,2523277300000.0,2711969000000.0,0.0,5357785600000.0,2261563500000.0,1938288700000.0,0.0,3
187463730000.0,0.0,0.0,0.0,0.0,10389997000000.0,0.0,0.0,528299950000.0,2150260900000.0,0.0,0.0,0.0,2723240000000.0,2918319000000.0,0.0,5784692000000.0,2422206400000.0,2088546700000.0,0.0,3
179018170000.0,0.0,0.0,0.0,0.0,9845431000000.0,0.0,0.0,502862220000.0,2060081400000.0,0.0,0.0,0.0,2583068700000.0,2769420300000.0,0.0,5479756500000.0,2307622700000.0,1983713200000.0,0.0,1
188165590000.0,0.0,0.0,0.0,0.0,10447558000000.0,0.0,0.0,528771000000.0,2154068200000.0,0.0,0.0,0.0,2737996300000.0,2932072300000.0,0.0,5816105600000.0,2431579000000.0,2099762000000.0,0.0,1
214798800000.0,0.0,0.0,0.0,0.0,13804574000000.0,0.0,0.0,636559200000.0,2628852600000.0,0.0,0.0,0.0,3627216800000.0,3814092200000.0,0.0,7672213000000.0,3112831500000.0,2761133400000.0,0.0,5
176246130000.0,0.0,0.0,0.0,0.0,10247855000000.0,0.0,0.0,504362140000.0,2099942700000.0,0.0,0.0,0.0,2694952800000.0,2867745500000.0,0.0,5697502700000.0,2385070000000.0,2066906000000.0,0.0,3
